Doctor ID,Doctor Name,Education,Speciality,Experience,Chamber,Location,Concentration,MBBS,FCPS,BCS,MD,MS,MCPS,CCD,PGT,BDS,MPH,location
5251,Prof. Dr. Nasima Akter,"['MBBS', 'MS']",Gynecologist & Obstetrician,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Abortion / Medical Termination Of Pregnancy (Mtp)', 'Advice To Pregnant Women', 'All Gynae Surgery', 'Cosmetic Laser Gynaecologist', 'Fetomaternal Medicine', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Maternal Care', 'Maternal Care/ Checkup']",1,0,0,0,1,0,0,0,0,0,DHAKA-DHAKA-1216
5252,Assoc. Prof. Dr. Salma Lovereen,"['MBBS', 'DGO', 'MCPS', 'FCPS']",Gynecologist & Obstetrician,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Abortion / Medical Termination Of Pregnancy (Mtp)', 'Advice To Pregnant Women', 'All Gynae Surgery', 'Cosmetic Laser Gynaecologist', 'Diseases In Pregnancy', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Gynecomastia Treatment / Surgery', 'Laparoscopic Surgery (Obs & Gyn)', 'Ob-Gyn Anesthesia', 'Obstetrics & Gynecology', 'Uro Gynecological Problems', 'Well Woman / Gynecological Cancer Screening', 'Complicated Pregnancy Treatment']",1,1,0,0,0,1,0,0,0,0,DHAKA-DHAKA-1216
5253,Dr. Sultana Nazneen,"['MBBS', 'BCS', 'DGO', 'FCPS']",Gynecologist & Obstetrician,16,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Advaced Laproscopic Gynaecological Surgery', 'All Gynae Surgery', 'Cosmetic Laser Gynaecologist', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecomastia Treatment / Surgery', 'Maternal Care', 'Maternal Care/ Checkup', 'Maternal Fetal Medicine', 'Advice To Pregnant Women']",1,1,1,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5254,Dr. Sumaiya Akter,"['MBBS', 'BCS', 'FCPS']","Gynecologists
Infertility Specialist
Surgeon",15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['All Gynae Surgery', 'Cosmetic Laser Gynaecologist', 'Fetomaternal Medicine', 'Gynae Check Up', 'Gynae Problems', 'Gynae Problems', 'Gynaec Laparoscopy', 'Gynaecological Endoscopy', 'Gynec Advices', 'Gynecologic Oncology', 'Gynecological Cancer Treatment', 'Gynecomastia Treatment / Surgery', 'Laparoscopic Gynaecology', 'Laparoscopic Surgery (Obs & Gyn)', 'Maternal Care/ Checkup', 'Maternal Fetal Medicine', 'Maternity Care', 'Advice To Pregnant Women']",1,1,1,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5255,Prof. Dr. Farhana Dewan,"['MBBS', 'FCPS', 'TRAINED ON EVIDENCE BASED OBSTETRICS (AUSTRALIA', ' INDONESIA)']",Gynecologist & Obstetrician,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Abortion / Medical Termination Of Pregnancy (Mtp)', 'Advice To Pregnant Women', 'All Gynae Surgery', 'Complicated Pregnancy Treatment', 'Cosmetic Laser Gynaecologist', 'Diseases In Pregnancy', 'Doppler Scan In Pregnancy', 'Early Pregnancy Scan', 'Ectopic Pregnancy Removal', 'Fetomaternal Medicine', 'Gynae Check Up', 'Maternal Care', 'Maternal Care/ Checkup', 'Maternal Fetal Medicine', 'Maternity Care', 'Gynae Problems']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5256,Dr. Sharmin Tahmina Khan Sunvee,"['MBBS', 'BCS', 'MD', 'MACA']",Gastroenterologist,17,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Bariatric (Gastric Bypass) Surgery', 'Gas Bloat', 'Gastric Balloon', 'Gastric Plication', 'Gastritis Treatment', 'Gastro Intenstinal Onco Surgery', 'Gastro-Intestinal Cancer Treatment', 'Gastroenteritis Treatment', 'Gastroenterology', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastrointestinal Bleeding', 'Gastrointestinal Cancer Surgery', 'Gastrointestinal Diseases', 'Gastrointestinal Disorders', 'Gastrointestinal Infections']",1,0,1,1,0,0,0,0,0,0,DHAKA-DHAKA-1216
5257,Asst. Prof. Dr. Dalil Uddin,"['MBBS', 'BCS', 'MD']",Gastroenterologist,22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Alcoholic Liver Diseases', 'Bariatric (Gastric Bypass) Surgery', 'Cancer - Liver', 'Chronic Liver Disease', 'Gas Bloat', 'Gastric Balloon', 'Gastric Plication', 'Gastritis Treatment', 'Gastro Intenstinal Onco Surgery', 'Gastro-Intestinal Cancer Treatment', 'Gastroenteritis Treatment', 'Gastroenterology', 'Gastroesophageal Reflux Disease (Gerd)', 'Alcoholic Fatty Liver Disease']",1,0,1,1,0,0,0,0,0,0,DHAKA-DHAKA-1216
5258,Dr. Nigar Sultana,"['MBBS', 'MPH', 'FCPS']",Gastroenterologist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Patch Therapy', 'Eye Problems', 'Eye Surgery']",1,1,0,0,0,0,0,0,0,1,DHAKA-DHAKA-1216
5259,Dr. Md. Mawla Ali Sheikh,"['MBBS', 'MD']",Gastroenterologist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Bariatric (Gastric Bypass) Surgery', 'Gas Bloat', 'Gastric Balloon', 'Gastric Plication', 'Gastritis Treatment', 'Gastro Intenstinal Onco Surgery', 'Gastro-Intestinal Cancer Treatment', 'Gastroenteritis Treatment', 'Gastroenterology', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastroesophageal Reflux Disease (Gerd)', 'Gastrointestinal Bleeding', 'Gastrointestinal Cancer Surgery', 'Gastrointestinal Diseases', 'Gastrointestinal Disorders']",1,0,0,1,0,0,0,0,0,0,DHAKA-DHAKA-1216
5260,Asst. Prof. Dr. Mahbubur Rahman Shahin,"['MBBS', 'DO (EYE)']",Ophthalmologist,14,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Patch Therapy', 'Eye Problems', 'Eye Surgery', 'Eye Ultrasound', 'Eyebrow Design']",1,0,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5261,Dr. Abdus Samad Sheikh,"['MBBS', 'MS']",Ophthalmologist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Patch Therapy', 'Eye Problems', 'Eye Surgery', 'Eye Ultrasound']",1,0,0,0,1,0,0,0,0,0,DHAKA-DHAKA-1216
5262,Assoc. Prof. Dr. Shamima Sultana,"['MBBS', 'DO (DU)', 'FCPS']",Ophthalmologist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Problems']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5263,Dr. Zakia Farhana,"['MBBS', 'DO (EYE)']",Ophthalmologist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Patch Therapy', 'Eye Problems', 'Eye Surgery', 'Eyebrow Design']",1,0,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5264,Asst. Prof. Dr. Anis Uddin Ahmed,"['MBBS', 'BCS', 'MS']",Ophthalmologist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Patch Therapy', 'Eye Problems', 'Eye Surgery', 'Eye Ultrasound']",1,0,1,0,1,0,0,0,0,0,DHAKA-DHAKA-1216
5265,Prof. Dr. Md. Abdus Salam Siddique,"['MBBS', 'DO (DU)', 'FCPS']",Ophthalmologist,23,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Patch Therapy', 'Eye Problems', 'Eye Surgery', 'Eye Ultrasound', 'Eyelid Surgery', 'Foreign Body In Eyes', 'Foreign Body In Eyes', ' Ears', ' Nose And Throat', 'Lasik Eye Surgery']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5266,Prof. Dr. Sajed Abdul Khaleque,"['MBBS', 'FCPS']",Ophthalmologist,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Amblyopia (Lazy Eye)', 'Anophthalmia (Absent Eye)', 'Cataract & Lasik Eye Surgery', 'Chronic Eye Diseases', 'Diabetic Eye Checkup', 'Dry Eye - Evaluation / Treatment', 'Dry Eyes', 'Eye Cancer', 'Eye Checkup - General', 'Eye Disorder', 'Eye Exercises For Double Vision', 'Eye Involvement In Rheumatic Disease', 'Eye Muscle Surgery', 'Eye Problems', 'Eyebrow Design', 'Eyelid Surgery', 'Foreign Body In Eyes']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5267,Assoc. Prof. Dr. Abul Kalam Azad,"['MBBS', 'DLO']",Otolaryngologists (ENT),22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Cochlear Implants', 'Congenital Ear Problem Treatment', 'Diagnostic Endoscopy Of Ear-Nose-Throat', 'Diagnostic Nasal Endoscopy', 'Diagnostic Nasal', ' Otological & Laryngeal Endoscopy', 'Ear Drum Repair', 'Ear Infections', 'Ear Pain', 'Ear Wash', 'Ear', ' Nose & Throat Evaluation', 'Fracture Nasal Bone Correction', 'Nasal And Sinus Allergy Care', 'Nasal Endoscopy', 'Nasal Polypectomy', 'Nasal Polyps', 'Nasal Septum Surgery', 'Sinonasal Malignancies', 'Foreign Body In Eyes', ' Ears', ' Nose And Throat']",1,0,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5268,Assoc. Prof. Dr. Abu Naser Md. Jamil,"['MBBS', 'FCPS']",Otolaryngologists (ENT),22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Adenoid / Tonsil Surgery', 'Congenital Ear Problem Treatment', 'Diagnostic Nasal Endoscopy', 'Diagnostic Nasal', ' Otological & Laryngeal Endoscopy', 'Ear Lobe Correction / Repair', 'Ear Pain', 'Fracture Nasal Bone Correction', 'Nasal And Sinus Allergy Care', 'Nasal Disorders', 'Nasal Endoscopy', 'Nasal Polypectomy', 'Tonsillectomy', 'Tonsillitis Treatment']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5269,Dr. Md. Abdullah Al-Mamun,"['MBBS', 'BCS', 'FCPS']",Otolaryngologists (ENT),15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Adenoidectomy', ' Tonsilectomy', ' Treachostomy', ' Sub Mandibular Gland Excision', 'Congenital Ear Problem Treatment', 'Diagnostic Endoscopy Of Ear-Nose-Throat', 'Diagnostic Nasal Endoscopy', 'Diagnostic Nasal', ' Otological & Laryngeal Endoscopy', 'Ear Drum Repair', 'Ear Micro Surgery', 'Ear Pain', 'Fracture Nasal Bone Correction', 'Nasal And Sinus Allergy Care', 'Nasal Disorders', 'Nasal Endoscopy', 'Nasal Polypectomy', 'Nasal Polyps', 'Nasal Septum Surgery', 'Sinonasal Malignancies', 'Adenoid / Tonsil Surgery']",1,1,1,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5270,Lt. Col. (Retd) Prof. Dr. Md. Abdullah Hel Kafi,"['MBBS', 'FCPS']",Otolaryngologists (ENT),25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Adenoid / Tonsil Surgery', 'Adenoidectomy', ' Tonsilectomy', ' Treachostomy', ' Sub Mandibular Gland Excision', 'Congenital Ear Problem Treatment', 'Diagnostic Nasal Endoscopy', 'Ear Drum Repair', 'Ear Infections', 'Fracture Nasal Bone Correction', 'Nasal And Sinus Allergy Care', 'Nasal Disorders', 'Nasal Endoscopy', 'Nasal Polypectomy', 'Nasal Polyps', 'Tonsillitis Treatment', 'Nasal Septum Surgery']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5271,Asst. Prof. Dr. Md. Mehedi Hasan,"['MBBS', 'FCPS']",Otolaryngologists (ENT),22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Diagnostic Endoscopy Of Ear-Nose-Throat', 'Diagnostic Nasal Endoscopy', 'Ear & Nose Piercing', 'Ear', ' Nose & Throat Evaluation', 'Foreign Body In Eyes', ' Ears', ' Nose And Throat', 'Fracture Nasal Bone Correction', 'Nasal And Sinus Allergy Care', 'Nasal Disorders', 'Nasal Endoscopy', 'Nasal Polypectomy', 'Nasal Polyps', 'Nasal Septum Surgery', 'Sinonasal Malignancies', 'Congenital Ear Problem Treatment']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5272,Dr. Md. Abdul Quddus (Shohag),"['MBBS', 'BCS', 'MS']",Otolaryngologists (ENT),17,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Diagnostic Endoscopy Of Ear-Nose-Throat', 'Diagnostic Nasal Endoscopy', 'Diagnostic Nasal', ' Otological & Laryngeal Endoscopy', 'Ear & Nose Piercing', 'Ear', ' Nose & Throat Evaluation', 'Endoscopic Nose & Throat Examination', 'Foreign Body In Eyes', ' Ears', ' Nose And Throat', 'Fracture Nasal Bone Correction', 'Nasal Disorders', 'Nasal Polypectomy', 'Nasal Polyps', 'Nasal Septum Surgery', 'Congenital Ear Problem Treatment']",1,0,1,0,1,0,0,0,0,0,DHAKA-DHAKA-1216
5273,Dr. Sumon Hossain,"['MBBS', 'MCPS', 'DLO']",Otolaryngologists (ENT),15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Congenital Ear Problem Treatment', 'Diagnostic Endoscopy Of Ear-Nose-Throat', 'Diagnostic Nasal Endoscopy', 'Diagnostic Nasal', ' Otological & Laryngeal Endoscopy', 'Ear', ' Nose & Throat Evaluation', 'Endoscopic Nose & Throat Examination', 'Foreign Body In Eyes', ' Ears', ' Nose And Throat', 'Fracture Nasal Bone Correction', 'Nasal Disorders', 'Nasal Polypectomy', 'Nasal Polyps', 'Ear Micro Surgery']",1,0,0,0,0,1,0,0,0,0,DHAKA-DHAKA-1216
5274,Assoc. Prof. Dr. Md. Safi Ullah,"['MBBS', 'DLO', 'MCPS', 'FICS (USA)', 'MS', 'FS (JAPAN)', 'PHD']",Otolaryngologists (ENT),20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Adenoid / Tonsil Surgery', 'Congenital Ear Problem Treatment', 'Ear Drum Repair', 'Ear Infections', 'Ear', ' Nose & Throat Evaluation', 'Foreign Body In Eyes', ' Ears', ' Nose And Throat', 'Nasal And Sinus Allergy Care', 'Nasal Polypectomy', 'Nasal Polyps', 'Nose Fillers', 'Tonsillectomy', 'Tonsillitis Treatment', 'Nasal Endoscopy']",1,0,0,0,1,1,0,0,0,0,DHAKA-DHAKA-1216
5275,Dr. Md. Shahriar Islam,"['MBBS', 'BCS', 'FCPS']",Otolaryngologists (ENT),16,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Adenoidectomy', ' Tonsilectomy', ' Treachostomy', ' Sub Mandibular Gland Excision', 'Congenital Ear Problem Treatment', 'Diagnostic Nasal Endoscopy', 'Diagnostic Nasal', ' Otological & Laryngeal Endoscopy', 'Ear Infections', 'Ear', ' Nose & Throat Evaluation', 'Eardrum Rupture Treatment', 'Endoscopic Nose & Throat Examination', 'Nasal Disorders', 'Nasal Polypectomy', 'Tonsillectomy', 'Nasal Septum Surgery']",1,1,1,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5276,Asst. Prof. Dr. Afsar Ahammed,"['MBBS', 'MD', 'BCS', 'MD']",Endocrinologist,22,Popular Diagnostic Centre Ltd. | Shyamoli, Dhaka-1207,"['Diabetes', 'Diabetes In Cancers(Immunocompromised)', 'Diabetes In Children', 'Growth Hormone Disorders', 'Hormonal Disturbances In Women', 'Hormonal Therapy', 'Hormone Dirtubances', 'Hormone Testing', 'Hyperthyroidism', 'Mirena (Hormonal Iud)', 'Parathyroid Diseases', 'Parathyroid Diseases', 'Diabetes Management']",1,0,1,1,0,0,0,0,0,0,DHAKA-DHAKA-1207
5277,Assoc. Prof. Dr. Sultana Marufa Shefin,"['MBBS', 'MD', 'FACE (USA)', 'MACP']",Endocrinologist,20,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Diabetes In Children', 'Diabetes Management', 'Diabetes Management', 'Diabetes Mellitus', 'Diabetes Renal Failure', 'Hormonal Disturbances In Women', 'Hormonal Therapy', 'Hormone Dirtubances', 'Hormone Testing', 'Hormone Therapy For Breast Cancer', 'Parathyroid Disorders', 'Diabetic Diet Counseling']",1,0,0,1,0,0,0,0,0,0,DHAKA-DHAKA-1216
5278,Dr. Sayeda Shahan Mithela,"['BDS', 'MPH', 'MS', 'PGT']",Dentist,15,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Aesthetic Dentistry', 'Artificial Teeth', 'Dental Braces Fixing', 'Dental Caries', 'Dental Checkup (General)', 'Dental Crowns', 'Dental Fillings', 'Dental Implants', 'Dental Implants', 'Dental Restoration', 'Impacted Teeth', 'Impacted Teeth', 'Sensitive Teeth', 'Straightening Teeth', 'Teeth Straightening/Braces', 'Teeth Whitening']",0,0,0,0,1,0,0,1,1,1,DHAKA-DHAKA-1216
5279,Dr. Barkat Ullah,"['BDS', 'BMDC']",Dentist,12,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Artificial Teeth', 'Dental Braces Fixing', 'Dental Caries', 'Dental Checkup (General)', 'Dental Crowns', 'Dental Fillings', 'Dental Implants', 'Dental Implants', 'Dental Restoration', 'Impacted Teeth', 'Impacted Teeth', 'Sensitive Teeth', 'Straightening Teeth', 'Teeth Straightening/Braces']",0,0,0,0,0,0,0,0,1,0,DHAKA-DHAKA-1216
5280,Assoc. Prof. Dr. Md. Omar Faruk,"['MBBS', 'FCPS']","General Surgeon
Laparoscopic Surgeon
Colorectal Surgeon",22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Abdominal Cancer Surgery', 'Abdominal Surgery', 'Adenoid / Tonsil Surgery', 'Advance Laparoscopic Surgeries', 'Advanced Endoscopic & Laparoscopic Surgeries', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Colorectal & Hepatobiliary Surgery', 'Colorectal Cancer', 'Colorectal Polyps', 'Colorectal Surgery', 'Hernia Laparoscopic Surgery', 'Laparoscopic Colorectal Surgery', 'Arthoscopic Surgery']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5281,Asst. Prof. Dr. Md. Touhidul Islam,"['MBBS', 'FCPS', 'MS']","General Surgeon
Laparoscopic Surgeon
Colorectal Surgeon",22,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Abdominal Cancer Surgery', 'Adenoid / Tonsil Surgery', 'Advance Laparoscopic Surgeries', 'Advanced Endoscopic & Laparoscopic Surgeries', 'Colorectal & Hepatobiliary Surgery', 'Colorectal Cancer', 'Colorectal Polyps', 'Colorectal Surgery', 'Hernia Laparoscopic Surgery', 'Laparoscopic & Open Surgery For Colon Cancer', 'Laparoscopic Adjustable Gastric Band', 'Laparoscopic Appendectomy', 'Laparoscopic Cholecystectomy', 'Laparoscopic Colorectal Surgery', 'Anterior Segment Surgery']",1,1,0,0,1,0,0,0,0,0,DHAKA-DHAKA-1216
5282,Asst. Prof. Dr. Asma Khatun,"['MBBS', 'MD']",Pediatrician,14,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Abdominoperineal Resection (Pediatric)', 'Acidity In Children', 'Adopted Child Syndrome Treatment', 'Arthritis In Children', 'Asthma In Children', 'Child And Adolescent Problems', 'Child Birth Education', 'Child Development Disease Treatment', 'Child Nutrition', 'Child Pathologist', 'Exchange Transfusion (Pediatric)', 'Health Checkup (Pediatric)', 'Bone Marrow Transplant(Pediatrics)']",1,0,0,1,0,0,0,0,0,0,DHAKA-DHAKA-1216
5283,Prof. Dr. Md. Shah Alam,"['MBBS', 'DA', 'FCPS']",Anesthesiologist,25,Ibn Sina Medical College Hospital | Kallyanpur, Dhaka-1216,"['Cardiac Anesthesia', 'Epidural And Spinal Anesthesia', 'General Anesthesia', 'Geriatric Anesthesia', 'Inhalational Anesthesia', 'Intrathecal Anesthesia', 'Neuro Anesthesia', 'Ob-Gyn Anesthesia', 'Pediatric Anesthesia', 'Proxymetacaine Anesthesia', 'Regional Anesthesia', 'Sedation Anesthesia', 'Spinal Anesthesia', 'Trauma Anesthesia']",1,1,0,0,0,0,0,0,0,0,DHAKA-DHAKA-1216
5284,Asst. Prof. Dr. Md. Motiur Rahman Sarkar,"['MBBS', 'BCS', 'MS']",Vascular Surgeon,15,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Anuerysm Surgery / Endovascular Repair', 'Biovascular Scaffold Implantation', 'Cardiac Invasive Procedures', 'Cardiovascular Treatment', 'Cerebrovascular Disease', 'Cerebrovascular Surgery', 'Decompression Micovascular', 'Decompression Microvascular', 'Diagnostic Cardiovascular Imaging', 'Endovascular', 'Endovascular Coiling', 'Endovascular Surgery']",1,0,1,0,1,0,0,0,0,0,DHAKA-1209
5285,Asst. Prof. Dr. Md. Abdus Salam,"['MBBS', 'BCS', 'FCPS', 'MRCS (EDIN', ' UK)', 'MS']",Urologist,20,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Blood In Urine', 'Blood In Urine (Hematuria) Treatment', 'Body Contouring Surgery', 'Earlobe Suturing', 'Genito Urinary Cancer', 'Genitourinary Cancers', 'Genitourinary Malignancies', 'Genitourinary Surgery', 'Urinary Bladder', 'Urinary Diversion', 'Urinary Fistula', 'Urinary Incontinence (Ui)', 'Urinary Incontinence (Ui) Treatment', 'Urinary Leakage', 'Urinary Tract / Bladder Stones Treatment']",1,1,1,0,1,0,0,0,0,0,DHAKA-1209
5286,Dr. Sardar Shahnabi Jafran,"['MBBS', 'FCPS']",General Surgeon,17,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Abdominal Cancer Surgery', 'Abdominal Surgery', 'Adenoid / Tonsil Surgery', 'Advaced Laproscopic Gynaecological Surgery', 'All Gynae Surgery', 'Anal Fissure Surgery', 'Anterior Segment Surgery', 'Anti Reflux (Gerd) Surgery', 'Aortic Aneurysm Surgery / Endovascular Repair', 'Aortic Anuerysm Surgery / Endovascular Repair', 'Aqueductal Stenosis Surgery', 'Arthoscopic Surgery', 'Atrial Fibrillation Surgery', 'Atrial Septal Defect Surgery', 'Bariatric (Gastric Bypass) Surgery', 'Bariatric Surgery', 'Aortic Valve Surgery']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5287,Assoc. Prof. Dr. Mohammad. Niamat Alahi,"['MBBS', 'DDV', 'FCPS']",Dermatologist,22,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acne Problems', 'Allergic Conjunctivitis', 'Allergic Enteropathy', 'Allergy Skin Prick Test', 'Bacterial Skin Infection Treatment', 'Cellulitis & Skin Abscesses', 'Chronic Skin Allergy', 'Dimple Creation', 'Dull Skin', 'Dull Skin Treatment', 'Fractional Co2 Laser Skin Resurfacing', 'Glutathione - Skin Whitening', 'Hair Disease', 'Pimples Treatment', 'Sun Spots', 'Hair Loss Treatment']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5288,Assoc. Prof. Dr. M. Abu Hena Chowdhury,"['MBBS', 'DDV', 'FCPS']",Dermatologist,16,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Acne', 'Allergic Conjunctivitis', 'Allergic Enteropathy', 'Allergy Skin Prick Test', 'Bacterial Skin Infection Treatment', 'Cellulitis & Skin Abscesses', 'Chronic Skin Allergy', 'Dimple Creation', 'Dull Skin', 'Dull Skin Treatment', 'Glutathione - Skin Whitening', 'Hardening Of The Skin', 'Pimples Treatment', 'Sun Burn Treatment', 'Smile Design']",1,1,0,0,0,0,0,0,0,0,DHAKA-1209
5289,Dr. Shahin Mahmud,"['MBBS', 'BCS', 'MD', 'ECRD (SWITZERLAND)']",Rheumatologist,15,Ibn Sina Medical Imaging Center | Zigatola, Dhaka-1209,"['Anti Phospholipid Syndrome', 'Arthritis Management', 'Gout Treatment', 'Juvenile Idiopathic Arthritis', 'Loco-Regional Pain', 'Myositis', 'Osteoarthritis', 'Psoriasis Treatment', 'Rheumatoid Arthritis', 'Sarcoidosis', 'Scleroderma Treatment', 'Sjogren Syndrome', 'Reactive Arthritis']",1,0,1,1,0,0,0,0,0,0,DHAKA-1209
